code,name,market,industry,ticker
6716,應廣,TPEX,Semiconductor,6716.TWO
6720,久昌,TPEX,Semiconductor,6720.TWO
6721,信實,TPEX,其他業,6721.TWO
6725,矽科宏晟,TPEX,Electronics,6725.TWO
6727,亞泰金屬,TPEX,Electronics,6727.TWO
6728,上洋,TPEX,Other,6728.TWO
6730,常廣,TPEX,Other,6730.TWO
6732,昇佳電子,TPEX,Semiconductor,6732.TWO
6733,博晟生醫,TPEX,Other,6733.TWO
6735,美達科技,TPEX,Electronics,6735.TWO
6739,竹陞科技,TPEX,Electronics,6739.TWO
6741,91APP*-KY,TPEX,AI Server,6741.TWO
6751,智聯服務,TPEX,資訊服務業,6751.TWO
6752,叡揚,TPEX,資訊服務業,6752.TWO
6761,穩得,TPEX,Electronics,6761.TWO
6762,達亞,TPEX,Other,6762.TWO
6763,綠界科技*,TPEX,AI Server,6763.TWO
6767,台微醫,TPEX,Other,6767.TWO
6785,昱展新藥,TPEX,Other,6785.TWO
6788,華景電,TPEX,Semiconductor,6788.TWO
6791,虎門科技,TPEX,資訊服務業,6791.TWO
6803,崑鼎,TPEX,Other,6803.TWO
6804,明係,TPEX,Other,6804.TWO
6811,宏�硌穈T,TPEX,AI Server,6811.TWO
6821,聯寶,TPEX,Electronics,6821.TWO
6823,濾能,TPEX,Semiconductor,6823.TWO
6829,千附精密,TPEX,Semiconductor,6829.TWO
6840,東研信超,TPEX,Electronics,6840.TWO
6841,長佳智能,TPEX,Other,6841.TWO
6843,進典,TPEX,Other,6843.TWO
6844,諾貝兒,TPEX,Other,6844.TWO
6846,綠茵,TPEX,Other,6846.TWO
6855,數泓科,TPEX,Electronics,6855.TWO
6856,鑫傳,TPEX,Other,6856.TWO
6859,伯特光,TPEX,Electronics,6859.TWO
6865,偉康科技,TPEX,AI Server,6865.TWO
6870,騰雲,TPEX,AI Server,6870.TWO
6872,浩宇生醫,TPEX,Other,6872.TWO
6874,倍力,TPEX,資訊服務業,6874.TWO
6875,國邑*,TPEX,Other,6875.TWO
6877,鏵友益,TPEX,Electronics,6877.TWO
6881,潤德,TPEX,其他業,6881.TWO
6884,海柏特,TPEX,資訊服務業,6884.TWO
6894,衛司特,TPEX,Other,6894.TWO
6895,宏碩系統,TPEX,Semiconductor,6895.TWO
6899,創為精密,TPEX,Electronics,6899.TWO
6903,巨漢,TPEX,Electronics,6903.TWO
6904,伯鑫,TPEX,其他業,6904.TWO
6907,雅特力-KY,TPEX,Semiconductor,6907.TWO
6910,德鴻,TPEX,AI Server,6910.TWO
6913,鴻呈,TPEX,Electronics,6913.TWO
6922,宸曜,TPEX,Computer,6922.TWO
6925,意藍,TPEX,AI Server,6925.TWO
6929,佑全,TPEX,Other,6929.TWO
6953,家碩,TPEX,Semiconductor,6953.TWO
6961,旅天下,TPEX,觀光餐旅,6961.TWO
6967,汎瑋材料,TPEX,Electronics,6967.TWO
6968,萬達寵物,TPEX,Other,6968.TWO
6971,惠民實業,TPEX,Other,6971.TWO
6982,大井泵浦,TPEX,Other,6982.TWO
6996,力領科技,TPEX,Semiconductor,6996.TWO
6997,博弘,TPEX,AI Server,6997.TWO
7402,邑錡,TPEX,Electronics,7402.TWO
7547,碩網,TPEX,AI Server,7547.TWO
7556,意德士,TPEX,Semiconductor,7556.TWO
7584,樂意,TPEX,Other,7584.TWO
7642,昶瑞機電,TPEX,Other,7642.TWO
7703,銳澤,TPEX,Electronics,7703.TWO
7704,明遠精密,TPEX,Semiconductor,7704.TWO
7708,全家餐飲,TPEX,觀光餐旅,7708.TWO
7709,榮田,TPEX,Other,7709.TWO
7712,博盛半導體,TPEX,Semiconductor,7712.TWO
7713,威力德生醫,TPEX,Other,7713.TWO
7714,創泓科技,TPEX,AI Server,7714.TWO
7715,裕山,TPEX,Other,7715.TWO
7716,昱臺國際,TPEX,Other,7716.TWO
7717,萊德光電-KY,TPEX,Communication,7717.TWO
7718,友鋮,TPEX,Other,7718.TWO
7723,築間,TPEX,觀光餐旅,7723.TWO
7728,光焱科技,TPEX,Electronics,7728.TWO
7734,印能科技,TPEX,Semiconductor,7734.TWO
7738,東聯互動,TPEX,AI Server,7738.TWO
7743,金利食安,TPEX,Other,7743.TWO
7744,崴寶,TPEX,Electronics,7744.TWO
7747,昕奇雲端,TPEX,AI Server,7747.TWO
7751,竑騰,TPEX,Semiconductor,7751.TWO
7753,星亞,TPEX,Electronics,7753.TWO
7757,金色三麥,TPEX,觀光餐旅,7757.TWO
7767,仁大資訊,TPEX,資訊服務業,7767.TWO
7770,君曜,TPEX,Semiconductor,7770.TWO
7777,能率亞洲,TPEX,其他業,7777.TWO
7782,光速火箭,TPEX,Other,7782.TWO
7792,安葆,TPEX,Electronics,7792.TWO
7794,宏�硒撥s,TPEX,Other,7794.TWO
7805,威聯通,TPEX,AI Server,7805.TWO
7810,捷創科技,TPEX,Semiconductor,7810.TWO
7811,民盛,TPEX,Other,7811.TWO
8024,佑華,TPEX,Semiconductor,8024.TWO
8027,鈦昇,TPEX,Other,8027.TWO
8032,光菱,TPEX,Electronics,8032.TWO
8034,榮群,TPEX,Communication,8034.TWO
8038,長園科,TPEX,Electronics,8038.TWO
8040,九暘,TPEX,Semiconductor,8040.TWO
8042,金山電,TPEX,Electronics,8042.TWO
8043,蜜望實,TPEX,Electronics,8043.TWO
8044,網家,TPEX,AI Server,8044.TWO
8047,星雲,TPEX,Electronics,8047.TWO
8048,德勝,TPEX,Communication,8048.TWO
8049,晶采,TPEX,Electronics,8049.TWO
8050,廣積,TPEX,Computer,8050.TWO
8054,安國,TPEX,Semiconductor,8054.TWO
8059,凱碩,TPEX,Communication,8059.TWO
8064,東捷,TPEX,Electronics,8064.TWO
8066,來思達,TPEX,Other,8066.TWO
8067,志旭,TPEX,Electronics,8067.TWO
8068,全達,TPEX,Electronics,8068.TWO
8069,元太,TPEX,Electronics,8069.TWO
8071,能率網通,TPEX,Electronics,8071.TWO
8074,鉅橡,TPEX,Electronics,8074.TWO
8076,伍豐,TPEX,Computer,8076.TWO
8077,洛��,TPEX,觀光餐旅,8077.TWO
8080,泰霖,TPEX,建材營造業,8080.TWO
8083,瑞穎,TPEX,Other,8083.TWO
8084,巨虹,TPEX,Electronics,8084.TWO
8085,福華,TPEX,Electronics,8085.TWO
8086,宏捷科,TPEX,Semiconductor,8086.TWO
8087,麗升能源,TPEX,Other,8087.TWO
8088,品安,TPEX,Semiconductor,8088.TWO
8089,康全電訊,TPEX,Communication,8089.TWO
8091,翔名,TPEX,Semiconductor,8091.TWO
8092,建暐,TPEX,Electronics,8092.TWO
8093,保銳,TPEX,Electronics,8093.TWO
8096,擎亞,TPEX,Electronics,8096.TWO
8097,常珵,TPEX,Communication,8097.TWO
8099,大世科,TPEX,資訊服務業,8099.TWO
8102,傑霖科技,TPEX,Semiconductor,8102.TWO
8107,大億金茂,TPEX,Other,8107.TWO
8109,博大,TPEX,Electronics,8109.TWO
8111,立��,TPEX,Electronics,8111.TWO
8121,越峰,TPEX,Electronics,8121.TWO
8147,正淩,TPEX,Electronics,8147.TWO
8155,博智,TPEX,Electronics,8155.TWO
8171,天宇,TPEX,Other,8171.TWO
8176,智捷,TPEX,Communication,8176.TWO
8182,加高,TPEX,Electronics,8182.TWO
8183,精星,TPEX,Electronics,8183.TWO
8227,巨有科技,TPEX,Semiconductor,8227.TWO
8234,新漢,TPEX,Computer,8234.TWO
8240,華宏,TPEX,Electronics,8240.TWO
8255,朋程,TPEX,Other,8255.TWO
8272,全景軟體,TPEX,資訊服務業,8272.TWO
8277,商丞,TPEX,Semiconductor,8277.TWO
8279,生展,TPEX,Other,8279.TWO
8284,三竹,TPEX,資訊服務業,8284.TWO
8289,泰藝,TPEX,Electronics,8289.TWO
8291,尚茂,TPEX,Electronics,8291.TWO
8299,群聯,TPEX,Semiconductor,8299.TWO
8342,益張,TPEX,其他業,8342.TWO
8349,�矬�,TPEX,Other,8349.TWO
8354,冠好,TPEX,其他業,8354.TWO
8358,金居,TPEX,Electronics,8358.TWO
8383,千附,TPEX,Semiconductor,8383.TWO
8390,金益鼎,TPEX,Other,8390.TWO
8401,白紗科,TPEX,其他業,8401.TWO
8403,盛弘,TPEX,Other,8403.TWO
8409,商之器,TPEX,Other,8409.TWO
8410,森田,TPEX,Computer,8410.TWO
8415,大國鋼,TPEX,Other,8415.TWO
8416,實威,TPEX,資訊服務業,8416.TWO
8421,旭源,TPEX,其他業,8421.TWO
8423,保綠-KY,TPEX,Other,8423.TWO
8424,惠普,TPEX,建材營造業,8424.TWO
8426,紅木-KY,TPEX,其他業,8426.TWO
8431,匯鑽科,TPEX,Electronics,8431.TWO
8432,東生華,TPEX,Other,8432.TWO
8433,弘帆,TPEX,Other,8433.TWO
8435,鉅邁,TPEX,其他業,8435.TWO
8436,大江,TPEX,Other,8436.TWO
8437,大地-KY,TPEX,其他業,8437.TWO
8440,綠電,TPEX,Other,8440.TWO
8444,綠河-KY,TPEX,其他業,8444.TWO
8446,華研,TPEX,Other,8446.TWO
8450,霹靂,TPEX,Other,8450.TWO
8455,大拓-KY,TPEX,Electronics,8455.TWO
8472,夠麻吉,TPEX,AI Server,8472.TWO
8477,創業家,TPEX,AI Server,8477.TWO
8489,三貝德,TPEX,其他業,8489.TWO
8905,裕國,TPEX,其他業,8905.TWO
8906,花王,TPEX,其他業,8906.TWO
8908,欣雄,TPEX,Other,8908.TWO
8916,光隆,TPEX,其他業,8916.TWO
8917,欣泰,TPEX,Other,8917.TWO
8921,沈氏,TPEX,其他業,8921.TWO
8923,時報,TPEX,Other,8923.TWO
8924,大田,TPEX,Other,8924.TWO
8927,北基,TPEX,Other,8927.TWO
8928,鉅明,TPEX,Other,8928.TWO
8929,富堡,TPEX,其他業,8929.TWO
8930,青鋼,TPEX,Other,8930.TWO
8931,大汽電,TPEX,Other,8931.TWO
8932,智通*,TPEX,其他業,8932.TWO
8933,愛地雅,TPEX,Other,8933.TWO
8935,邦泰,TPEX,其他業,8935.TWO
8936,國統,TPEX,其他業,8936.TWO
8937,合騏*,TPEX,其他業,8937.TWO
8938,明安,TPEX,Other,8938.TWO
8941,關中,TPEX,Other,8941.TWO
8942,森鉅,TPEX,其他業,8942.TWO
9949,琉園,TPEX,Other,9949.TWO
9950,萬國通,TPEX,Other,9950.TWO
9951,皇田,TPEX,Other,9951.TWO
9960,邁達康,TPEX,Other,9960.TWO
9962,有益,TPEX,Other,9962.TWO
